Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,1,240,41,91,.451,23,55,.418,13,14,.929,11,45,56,24,6,6,11,15,118
BRK,0,240,35,97,.361,7,35,.200,11,15,.733,13,35,48,19,9,1,9,10,88
