Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bradley Beal,28:18,11,22,.500,3,9,.333,6,6,1.000,1,5,6,0,0,0,1,2,31,-27
Russell Westbrook,27:40,4,9,.444,0,3,.000,4,8,.500,4,7,11,9,0,2,5,1,12,-20
Rui Hachimura,22:55,1,6,.167,1,1,1.000,2,2,1.000,2,4,6,0,1,0,0,0,5,-29
Deni Avdija,15:25,2,5,.400,0,2,.000,0,0,,0,2,2,2,0,0,1,1,4,-22
Alex Len,7:56,1,3,.333,0,0,,0,0,,1,0,1,1,0,1,0,0,2,-13
Ish Smith,27:28,2,3,.667,0,1,.000,0,0,,0,4,4,5,1,0,1,2,4,-9
Robin Lopez,22:58,6,12,.500,0,1,.000,2,4,.500,3,2,5,0,1,0,4,2,14,-7
Dāvis Bertāns,18:36,2,7,.286,2,7,.286,0,0,,0,0,0,1,1,0,0,3,6,-1
Moritz Wagner,17:06,0,4,.000,0,3,.000,2,4,.500,0,4,4,0,0,1,1,2,2,-2
Raul Neto,16:15,4,10,.400,2,5,.400,0,0,,0,2,2,1,2,0,0,1,10,+7
Troy Brown,15:51,0,6,.000,0,5,.000,2,2,1.000,1,4,5,3,0,0,1,3,2,+2
Isaac Bonga,8:28,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,+6
Garrison Mathews,7:57,1,2,.500,1,2,.500,2,2,1.000,0,0,0,0,0,0,0,1,5,+1
Anthony Gill,3:07,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,+4
