Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bradley Beal,28:18,.629,.568,.409,.273,3.2,15.7,9.5,0.0,0.0,0.0,3.9,37.4,121,121,9.6
Russell Westbrook,27:40,.479,.444,.333,.889,13.1,22.5,17.8,57.7,0.0,5.5,28.5,26.1,94,114,3.2
Rui Hachimura,22:55,.363,.250,.167,.333,7.9,15.5,11.7,0.0,2.1,0.0,0.0,12.4,94,116,-5.6
Deni Avdija,15:25,.400,.400,.400,.000,0.0,11.5,5.8,22.4,0.0,0.0,16.7,16.1,79,123,-8.8
Alex Len,7:56,.333,.333,.000,.000,11.4,0.0,5.7,21.6,0.0,9.6,0.0,15.6,96,124,-1.1
Ish Smith,27:28,.667,.667,.333,.000,0.0,12.9,6.5,28.6,1.7,0.0,25.0,6.0,124,118,-3.9
Robin Lopez,22:58,.509,.500,.083,.333,11.8,7.7,9.8,0.0,2.1,0.0,22.5,31.9,81,120,-10.1
Dāvis Bertāns,18:36,.429,.429,1.000,.000,0.0,0.0,0.0,8.9,2.6,0.0,0.0,15.5,93,122,-5.3
Moritz Wagner,17:06,.174,.000,.750,1.000,0.0,20.8,10.5,0.0,0.0,4.5,14.8,16.3,34,116,-17.8
Raul Neto,16:15,.500,.500,.500,.000,0.0,10.9,5.5,13.3,5.9,0.0,0.0,25.4,102,110,5.8
Troy Brown,15:51,.145,.000,.833,.333,5.7,22.4,14.2,26.7,0.0,0.0,12.7,20.5,54,117,-14.7
Isaac Bonga,8:28,.000,.000,1.000,.000,0.0,10.5,5.3,0.0,0.0,0.0,0.0,4.9,0,124,-12.8
Garrison Mathews,7:57,.868,.750,1.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,177,128,2.9
Anthony Gill,3:07,,,,,0.0,28.5,14.4,0.0,0.0,24.4,,0.0,0,101,6.0
