Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MEM,240,.464,.412,.494,.294,15.7,84.0,49.5,73.3,5.2,7.3,8.6,100.0,93.1,88.9
MIA,240,.439,.404,.382,.202,16.0,84.3,50.5,53.1,4.2,4.7,9.4,100.0,88.9,93.1
