Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Brandon Clarke,30:12,7,11,.636,0,0,,0,0,,0,8,8,2,0,1,1,2,14,-1
Dillon Brooks,28:22,4,13,.308,2,7,.286,1,2,.500,1,1,2,4,2,1,4,2,11,-14
Kyle Anderson,28:08,4,12,.333,2,7,.286,0,0,,2,6,8,2,0,1,2,1,10,+7
Jonas Valančiūnas,27:32,6,11,.545,1,2,.500,4,4,1.000,3,7,10,3,1,1,2,5,17,-5
Tyus Jones,26:47,4,9,.444,1,3,.333,0,0,,1,3,4,6,0,0,2,0,9,-11
Desmond Bane,23:36,2,6,.333,2,4,.500,0,0,,1,5,6,2,1,0,1,0,6,+3
De'Anthony Melton,21:13,4,7,.571,0,1,.000,0,0,,0,3,3,3,3,1,3,2,8,+7
Xavier Tillman,19:53,1,4,.250,0,0,,0,0,,0,1,1,2,1,1,0,3,2,+2
Gorgui Dieng,18:08,2,5,.400,1,2,.500,2,2,1.000,2,2,4,3,2,0,2,2,7,-3
Grayson Allen,16:09,2,5,.400,2,5,.400,0,0,,1,1,2,0,3,0,1,0,6,-5
