Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Collin Sexton,34:24,.436,.400,.200,.333,0.0,0.0,0.0,19.5,2.8,0.0,5.5,22.8,95,143,-9.0
Isaac Okoro,31:19,.313,.278,.222,.556,0.0,7.5,3.2,13.6,1.5,0.0,0.0,15.4,80,144,-11.5
Jarrett Allen,28:33,.461,.375,.125,.500,15.3,32.8,22.8,10.5,1.7,2.8,17.0,17.7,104,137,-8.2
Cedi Osman,26:01,.589,.545,.545,.182,0.0,9.0,3.8,13.3,1.9,0.0,7.8,21.3,113,143,-5.5
Kevin Love,25:52,.643,.643,.714,.000,6.7,27.2,15.5,15.5,1.9,0.0,0.0,23.3,133,140,6.6
Dean Wade,28:43,1.031,1.083,.667,.667,6.1,12.2,8.7,0.0,1.7,0.0,11.4,13.1,171,143,2.6
Damyean Dotson,19:31,.400,.400,.200,.000,0.0,12.0,5.1,15.3,2.5,0.0,16.7,13.2,80,142,-10.0
Brodric Thomas,13:32,1.031,1.000,1.000,.667,0.0,0.0,0.0,23.7,0.0,0.0,0.0,12.3,209,149,7.4
Isaiah Hartenstein,12:50,.450,.375,.125,.250,6.8,9.1,7.8,58.0,0.0,6.3,0.0,29.8,117,142,5.2
Mfiondu Kabengele,6:37,.000,.000,.800,.000,0.0,0.0,0.0,19.6,0.0,0.0,0.0,32.5,13,149,-36.8
Anderson Varejão,6:37,.102,.000,.000,.500,26.4,70.8,45.3,19.6,0.0,12.3,0.0,31.8,61,126,-11.0
Jeremiah Martin,6:01,.625,.625,.750,.000,0.0,38.9,16.6,0.0,8.0,0.0,33.3,43.0,67,124,-3.4
