Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Collin Sexton,34:24,6,15,.400,0,3,.000,3,5,.600,0,0,0,4,2,0,1,2,15,-22
Isaac Okoro,31:19,2,9,.222,1,2,.500,2,5,.400,0,2,2,3,1,0,0,1,7,-14
Jarrett Allen,28:33,3,8,.375,0,1,.000,3,4,.750,5,8,13,2,1,1,2,3,9,+2
Cedi Osman,26:01,5,11,.455,2,6,.333,2,2,1.000,0,2,2,2,1,0,1,4,14,-7
Kevin Love,25:52,7,14,.500,4,10,.400,0,0,,2,6,8,2,1,0,0,1,18,-45
Dean Wade,28:43,5,6,.833,3,4,.750,3,4,.750,2,3,5,0,1,0,1,2,16,-12
Damyean Dotson,19:31,2,5,.400,0,1,.000,0,0,,0,2,2,2,1,0,1,0,4,-17
Brodric Thomas,13:32,2,3,.667,2,3,.667,2,2,1.000,0,0,0,2,0,0,0,1,8,-13
Isaiah Hartenstein,12:50,3,8,.375,0,1,.000,2,2,1.000,1,1,2,4,0,1,0,2,8,-29
Anderson Varejão,6:37,0,4,.000,0,0,,1,2,.500,2,4,6,1,0,1,0,1,1,-9
Mfiondu Kabengele,6:37,0,5,.000,0,4,.000,0,0,,0,0,0,1,0,0,0,1,0,-9
Jeremiah Martin,6:01,2,4,.500,1,3,.333,0,0,,0,2,2,0,1,0,2,0,5,-5
