Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,0,240,38,92,.413,5,17,.294,22,25,.880,15,35,50,23,10,6,8,13,103
LAC,1,240,37,89,.416,12,37,.324,10,10,1.000,12,36,48,25,3,4,14,21,96
