Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,240,.526,.529,.326,.140,8.7,85.4,44.8,64.1,10.6,7.8,16.5,100.0,92.9,111.3
LAC,240,.612,.570,.407,.209,14.6,91.3,55.2,58.5,13.6,10.3,14.6,100.0,111.3,92.9
