Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Richaun Holmes,35:20,.571,.571,.000,.000,3.0,19.9,10.9,16.2,1.3,2.7,22.2,11.2,103,112,-2.4
De'Aaron Fox,34:00,.581,.611,.222,.444,0.0,13.8,6.5,39.7,1.4,0.0,21.8,35.6,94,115,-1.8
Harrison Barnes,31:41,.417,.417,.500,.000,0.0,18.5,8.7,8.4,1.5,0.0,14.3,9.7,79,115,-6.5
Marvin Bagley,29:14,.563,.563,.250,.250,0.0,32.0,15.1,5.1,1.6,0.0,0.0,13.3,110,112,-1.2
Buddy Hield,28:41,.542,.542,.583,.000,0.0,8.2,3.8,16.4,4.9,3.3,25.0,24.5,80,105,0.7
Tyrese Haliburton,24:58,.500,.500,.727,.000,4.2,9.4,6.6,12.3,1.9,0.0,21.4,24.6,80,115,-6.5
Glenn Robinson,20:40,.643,.650,.400,.200,0.0,11.3,5.3,17.0,0.0,0.0,8.4,25.2,112,119,3.2
Cory Joseph,16:19,.500,.500,.000,.000,0.0,21.5,10.1,39.0,8.5,5.8,0.0,16.2,119,92,13.3
Chimezie Metu,12:40,.200,.200,.000,.000,8.2,27.7,17.4,0.0,0.0,7.4,16.7,20.8,44,110,-16.5
Justin James,6:27,.333,.333,.000,.000,16.2,0.0,8.6,0.0,0.0,0.0,0.0,20.4,82,121,-12.9
