Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,1,240,39,90,.433,4,22,.182,19,30,.633,10,46,56,22,11,7,12,17,101
PHI,0,240,33,79,.418,11,31,.355,17,24,.708,4,43,47,20,8,5,19,23,94
