Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Mike Bibby,36:59,6,13,.462,2,3,.667,2,2,1.000,0,2,2,4,4,1,5,1,16,+18
Chris Webber,34:32,9,18,.500,0,0,,3,6,.500,2,8,10,2,0,1,3,2,21,+9
Peja Stojaković,28:33,10,17,.588,2,6,.333,5,6,.833,1,6,7,2,1,0,1,1,27,+12
Doug Christie,24:41,3,8,.375,2,4,.500,2,2,1.000,2,2,4,5,1,1,2,1,10,0
Vlade Divac,16:55,2,7,.286,0,1,.000,3,4,.750,4,3,7,5,0,0,0,3,7,+2
Jim Jackson,28:20,3,9,.333,0,1,.000,0,0,,3,3,6,7,2,0,1,2,6,+11
Scot Pollard,23:11,4,7,.571,0,0,,3,5,.600,5,8,13,1,1,2,1,2,11,+6
Hedo Türkoğlu,22:13,2,10,.200,1,3,.333,0,0,,1,1,2,2,0,0,2,1,5,+9
Keon Clark,18:08,2,4,.500,0,0,,0,3,.000,0,4,4,2,0,2,1,1,4,+18
Lawrence Funderburke,3:14,0,2,.000,0,0,,0,0,,2,2,4,0,0,0,0,0,0,-5
Gerald Wallace,3:14,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
