Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Giannis Antetokounmpo,26:42,.364,.286,.214,1.071,16.3,27.4,22.7,16.8,0.0,0.0,8.8,34.3,95,92,-11.4
Khris Middleton,25:47,.901,.867,.533,.333,0.0,12.6,7.2,29.7,3.5,0.0,10.4,30.2,167,90,22.4
Jrue Holiday,25:22,.750,.750,.125,.000,4.3,9.6,7.3,29.4,0.0,3.5,27.3,17.6,130,96,2.8
Donte DiVincenzo,19:59,.813,.813,.625,.000,5.5,12.2,9.3,0.0,4.5,0.0,20.0,20.3,123,87,6.4
Brook Lopez,19:43,.581,.500,.167,.333,11.1,8.3,9.5,0.0,0.0,4.5,22.5,18.3,104,96,-6.3
Bobby Portis,25:53,.556,.556,.333,.000,4.2,34.6,21.6,9.1,1.7,3.4,10.0,15.7,116,84,2.2
Pat Connaughton,18:53,.333,.333,.333,.000,0.0,30.2,17.3,10.7,0.0,0.0,0.0,6.4,109,91,-1.9
D.J. Wilson,13:56,1.125,1.125,.750,.000,0.0,23.4,13.4,0.0,0.0,6.4,20.0,14.5,154,89,10.5
D.J. Augustin,13:27,.945,.917,.500,.333,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.7,192,102,13.3
Bryn Forbes,13:21,.800,.800,.600,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,157,102,2.4
Torrey Craig,9:46,.000,.000,.000,.000,0.0,33.3,19.1,0.0,0.0,0.0,50.0,8.3,0,90,-14.0
Thanasis Antetokounmpo,9:46,1.000,1.000,.000,.000,0.0,0.0,0.0,12.2,0.0,0.0,33.3,12.4,130,102,-0.7
Jordan Nwora,9:46,.509,.417,.500,.333,0.0,8.3,4.8,0.0,0.0,0.0,12.7,32.7,94,99,-14.6
Sam Merrill,7:37,1.000,1.000,.667,.000,28.6,10.7,18.4,67.4,5.9,0.0,25.0,21.3,182,85,36.6
