Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Giannis Antetokounmpo,26:42,4,14,.286,0,3,.000,7,15,.467,4,9,13,4,0,0,2,2,15,+26
Khris Middleton,25:47,10,15,.667,6,8,.750,5,5,1.000,0,4,4,5,2,0,2,2,31,+21
Jrue Holiday,25:22,6,8,.750,0,1,.000,0,0,,1,3,4,6,0,1,3,1,12,+23
Donte DiVincenzo,19:59,5,8,.625,3,5,.600,0,0,,1,3,4,0,2,0,2,1,13,+5
Brook Lopez,19:43,3,6,.500,0,1,.000,2,2,1.000,2,2,4,0,0,1,2,1,8,+14
Bobby Portis,25:53,5,9,.556,0,3,.000,0,0,,1,11,12,2,1,1,1,1,10,+20
Pat Connaughton,18:53,1,3,.333,0,1,.000,0,0,,0,7,7,2,0,0,0,0,2,+27
D.J. Wilson,13:56,3,4,.750,3,3,1.000,0,0,,0,4,4,0,0,1,1,2,9,+12
D.J. Augustin,13:27,4,6,.667,3,3,1.000,2,2,1.000,0,0,0,1,0,0,0,1,13,+10
Bryn Forbes,13:21,3,5,.600,2,3,.667,0,0,,0,0,0,0,0,0,0,1,8,+13
Jordan Nwora,9:46,2,6,.333,1,3,.333,2,2,1.000,0,1,1,0,0,0,1,2,7,+6
Thanasis Antetokounmpo,9:46,2,2,1.000,0,0,,0,0,,0,0,0,1,0,0,1,1,4,+6
Torrey Craig,9:46,0,1,.000,0,0,,0,0,,0,4,4,0,0,0,1,2,0,+6
Sam Merrill,7:37,2,3,.667,2,2,1.000,0,0,,2,1,3,4,1,0,1,0,6,+6
