Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,1,240,50,90,.556,20,36,.556,18,26,.692,11,49,60,25,6,4,17,17,138
GSW,0,240,34,99,.343,10,45,.222,21,25,.840,10,33,43,14,5,6,11,22,99
