Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Andrew Wiggins,29:58,5,13,.385,2,4,.500,3,3,1.000,1,3,4,2,2,1,5,3,15,+7
Stephen Curry,29:47,13,19,.684,7,11,.636,3,3,1.000,0,2,2,6,0,0,1,0,36,+20
Draymond Green,29:47,3,6,.500,0,0,,0,0,,1,7,8,16,2,2,1,3,6,+20
Juan Toscano-Anderson,28:23,4,5,.800,1,2,.500,4,4,1.000,1,4,5,2,1,1,2,3,13,+16
Kelly Oubre,25:01,6,14,.429,1,3,.333,1,1,1.000,0,3,3,1,2,1,1,3,14,+25
Kent Bazemore,24:00,2,4,.500,1,3,.333,2,3,.667,0,1,1,2,0,2,1,3,7,+24
Damion Lee,19:37,1,6,.167,1,6,.167,2,2,1.000,0,5,5,0,1,1,1,2,5,+15
Eric Paschall,18:13,6,11,.545,0,1,.000,2,2,1.000,2,6,8,1,1,1,2,1,14,+11
Brad Wanamaker,18:13,2,4,.500,0,1,.000,3,3,1.000,0,3,3,4,0,1,0,3,7,+11
Mychal Mulder,17:01,4,6,.667,4,6,.667,0,0,,0,0,0,0,0,0,0,2,12,+6
