Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Andrew Wiggins,29:58,.524,.462,.308,.231,4.1,9.8,7.3,8.4,3.1,2.5,25.9,27.8,82,96,-8.0
Draymond Green,29:47,.500,.500,.000,.000,4.1,23.0,14.7,62.6,3.1,5.0,14.3,10.1,155,88,12.5
Stephen Curry,29:47,.886,.868,.579,.158,0.0,6.6,3.7,38.6,0.0,0.0,4.7,30.9,160,105,20.3
Juan Toscano-Anderson,28:23,.962,.900,.400,.800,4.3,13.8,9.6,8.6,1.6,2.6,22.8,13.3,150,97,3.7
Kelly Oubre,25:01,.485,.464,.214,.071,0.0,11.7,6.5,5.6,3.7,3.0,6.5,26.6,88,93,-5.9
Kent Bazemore,24:00,.658,.625,.750,.750,0.0,4.1,2.3,9.5,0.0,6.2,15.8,11.4,118,103,0.2
Damion Lee,19:37,.363,.250,1.000,.333,0.0,25.0,13.9,0.0,2.4,3.8,12.7,17.3,65,90,-9.2
Brad Wanamaker,18:13,.658,.500,.250,.750,0.0,16.1,9.0,25.9,0.0,4.1,0.0,12.6,158,99,2.1
Eric Paschall,18:13,.589,.545,.091,.182,13.5,32.3,24.0,8.7,2.6,4.1,14.4,32.9,106,86,-0.3
Mychal Mulder,17:01,1.000,1.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,163,108,7.0
