Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Rudy Gobert,36:49,.750,.750,.000,.000,0.0,31.0,16.3,14.8,1.3,10.9,11.1,10.8,142,102,6.5
Donovan Mitchell,34:47,.404,.391,.435,.174,0.0,6.6,3.4,21.6,1.4,0.0,10.8,35.4,85,115,-12.5
Bojan Bogdanović,34:44,.643,.618,.529,.118,0.0,9.9,5.2,4.3,2.8,0.0,5.3,24.1,122,111,3.8
Royce O'Neale,33:59,1.160,1.333,.667,.667,7.4,13.5,10.6,0.0,1.4,2.9,34.0,7.7,135,111,-0.7
Mike Conley,32:22,.630,.600,.400,.133,11.7,24.7,18.5,42.9,1.5,3.1,11.2,24.5,136,109,8.6
Jordan Clarkson,25:42,.680,.600,.500,.400,9.8,8.9,9.3,11.1,1.9,0.0,20.3,25.5,118,113,0.4
Joe Ingles,20:23,.500,.500,.500,.000,0.0,22.4,11.8,18.5,2.4,0.0,42.9,15.2,74,109,-9.2
Derrick Favors,11:10,.750,.750,.000,.000,11.3,20.5,16.1,0.0,4.3,0.0,20.0,19.9,116,105,-3.8
Georges Niang,8:23,.000,.000,1.000,.000,0.0,13.6,7.2,0.0,0.0,0.0,0.0,10.6,0,116,-18.7
Miye Oni,1:40,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,119,-8.3
