Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kawhi Leonard,33:28,8,14,.571,3,4,.750,6,6,1.000,0,7,7,5,1,2,2,1,25,+1
Paul George,33:05,3,12,.250,2,7,.286,0,0,,0,3,3,7,2,1,4,3,8,-4
Marcus Morris,27:03,6,11,.545,5,8,.625,2,3,.667,1,1,2,1,0,1,0,2,19,+4
Ivica Zubac,24:31,5,7,.714,0,0,,2,2,1.000,4,5,9,1,1,2,0,1,12,-18
Reggie Jackson,17:59,1,5,.200,1,4,.250,0,0,,0,1,1,1,0,0,0,1,3,-5
Terance Mann,29:01,8,14,.571,1,2,.500,4,5,.800,0,10,10,2,0,0,0,3,21,+23
Nicolas Batum,23:02,0,4,.000,0,3,.000,0,0,,1,3,4,3,0,0,0,1,0,0
Luke Kennard,18:29,8,8,1.000,4,4,1.000,0,0,,1,6,7,4,0,1,0,1,20,+30
Patrick Patterson,14:25,2,4,.500,1,2,.500,0,0,,1,0,1,1,0,0,0,1,5,+11
Amir Coffey,9:29,1,3,.333,0,2,.000,2,2,1.000,0,0,0,0,0,0,0,0,4,+14
Lou Williams,9:26,0,3,.000,0,2,.000,2,2,1.000,0,0,0,1,0,0,2,2,2,-11
