Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Wendell Carter,31:33,8,12,.667,1,1,1.000,3,4,.750,4,5,9,1,0,1,0,2,20,-1
James Ennis,29:09,1,6,.167,1,4,.250,3,4,.750,0,4,4,0,1,0,0,0,6,-14
Cole Anthony,29:06,6,12,.500,3,5,.600,4,5,.800,1,6,7,5,0,0,2,3,19,+2
Gary Harris,26:57,0,7,.000,0,2,.000,7,8,.875,0,1,1,4,2,1,2,2,7,+5
Chuma Okeke,25:49,5,10,.500,2,4,.500,2,4,.500,0,2,2,3,1,0,2,1,14,+5
Terrence Ross,21:51,3,5,.600,0,0,,0,1,.000,0,2,2,2,0,1,1,1,6,-15
R.J. Hampton,19:06,3,8,.375,0,2,.000,1,2,.500,1,3,4,1,1,0,1,1,7,-19
Chasson Randle,18:54,2,7,.286,1,5,.200,1,2,.500,0,2,2,0,1,0,0,3,6,-13
Dwayne Bacon,17:13,6,9,.667,0,0,,0,0,,0,3,3,1,0,0,1,0,12,-1
Donta Hall,16:27,0,0,,0,0,,1,2,.500,0,1,1,3,1,1,1,0,1,-10
Robert Franks,1:58,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,4,+3
Devin Cannady,1:57,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,+3
