Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DET,240,.572,.547,.314,.244,25.0,79.1,53.0,59.5,8.0,8.3,15.1,100.0,108.6,104.6
CLE,240,.554,.517,.302,.233,20.9,75.0,47.0,57.1,9.0,13.6,15.2,100.0,104.6,108.6
