Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jerami Grant,32:01,.526,.462,.462,.385,3.1,11.8,6.9,13.9,0.0,7.5,11.6,24.6,101,138,0.0
Josh Jackson,23:02,.253,.222,.222,.222,4.3,16.5,9.6,25.2,4.6,0.0,9.2,21.6,66,131,-7.3
Mason Plumlee,21:17,.846,.750,.000,.750,13.8,41.5,25.9,10.1,2.5,11.3,15.8,13.6,152,124,6.4
Saddiq Bey,17:23,.304,.278,.444,.222,0.0,0.0,0.0,11.8,0.0,0.0,0.0,26.0,71,145,-13.6
Saben Lee,12:31,.500,.500,.333,.000,0.0,10.1,4.4,45.7,0.0,0.0,40.0,18.3,78,143,-10.0
Isaiah Stewart,26:43,.286,.286,.000,.000,11.0,18.9,14.5,0.0,0.0,0.0,12.5,13.7,68,142,-14.0
Hamidou Diallo,24:29,.543,.500,.333,.167,8.0,5.2,6.8,10.2,0.0,0.0,7.2,26.0,108,144,-3.0
Killian Hayes,19:55,.000,.000,.333,.000,0.0,31.7,13.9,24.9,0.0,0.0,25.0,9.2,36,140,-15.1
Cory Joseph,16:58,.635,.571,.000,.286,5.8,0.0,3.3,32.0,0.0,0.0,20.2,26.7,107,145,-4.1
Frank Jackson,14:38,.500,.500,.600,.000,6.7,0.0,3.8,0.0,0.0,0.0,16.7,18.8,84,145,-9.9
Wayne Ellington,11:42,.000,.000,.667,.000,0.0,21.6,9.4,28.3,0.0,0.0,25.0,15.7,25,142,-17.9
Dennis Smith,11:34,.512,.625,.500,.500,0.0,32.8,14.3,40.1,4.6,0.0,17.0,23.3,90,129,2.9
Tyler Cook,5:03,.568,,,,0.0,25.0,10.9,0.0,0.0,0.0,0.0,8.0,123,141,-6.6
Deividas Sirvydis,2:44,.500,.500,1.000,.000,0.0,46.2,20.2,0.0,0.0,0.0,0.0,50.3,96,138,11.3
