Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,0,240,46,94,.489,10,29,.345,11,15,.733,11,41,52,25,5,4,12,18,113
LAC,1,240,41,99,.414,8,28,.286,20,23,.870,16,37,53,19,8,5,9,16,110
