Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BRK,0,240,51,89,.573,27,47,.574,7,12,.583,9,26,35,31,7,4,15,16,136
SAC,1,240,51,96,.531,12,33,.364,11,13,.846,15,26,41,24,6,6,13,13,125
