Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jrue Holiday,37:19,.678,.674,.217,.130,19.3,2.7,10.3,44.2,1.3,2.1,7.6,29.5,148,130,12.4
Khris Middleton,34:26,.419,.281,.313,.438,0.0,8.9,4.8,15.7,2.8,0.0,13.6,26.8,94,127,-10.3
Pat Connaughton,31:10,.461,.375,.375,.500,0.0,19.7,10.6,6.8,1.5,0.0,0.0,13.1,113,127,-5.5
Donte DiVincenzo,31:07,.607,.556,.444,.222,11.6,36.1,24.8,24.6,1.5,0.0,23.3,17.3,123,122,0.9
Brook Lopez,31:03,.937,.923,.308,.154,3.9,9.9,7.1,0.0,1.5,5.2,0.0,18.7,188,126,9.8
Bobby Portis,20:18,.911,.889,.000,.222,5.9,25.2,16.3,7.6,0.0,0.0,9.2,22.4,163,129,5.5
Jeff Teague,17:36,.200,.200,.400,.000,0.0,5.8,3.1,28.8,0.0,0.0,0.0,11.9,98,134,-8.0
Bryn Forbes,15:45,.800,.800,.800,.000,0.0,0.0,0.0,0.0,3.0,0.0,16.7,15.9,121,129,-3.2
Jordan Nwora,12:49,.500,.500,1.000,.000,0.0,15.9,8.6,0.0,11.1,0.0,25.0,13.0,74,105,2.1
Thanasis Antetokounmpo,8:27,.500,.500,.500,.000,14.2,36.3,26.1,0.0,0.0,0.0,50.0,19.8,61,125,-20.5
