Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Darius Bazley,31:59,7,18,.389,3,7,.429,7,9,.778,3,8,11,3,0,0,4,0,24,-11
Théo Maledon,29:33,2,10,.200,1,5,.200,1,2,.500,0,1,1,1,0,2,2,0,6,-7
Moses Brown,29:32,3,8,.375,0,0,,0,0,,7,10,17,0,2,0,0,1,6,-4
Luguentz Dort,28:37,3,16,.188,2,8,.250,2,4,.500,2,2,4,4,0,0,1,3,10,-8
Isaiah Roby,26:48,2,8,.250,0,4,.000,2,2,1.000,2,3,5,2,1,1,1,2,6,-5
Josh Hall,22:07,3,7,.429,1,2,.500,0,0,,2,5,7,0,1,0,1,1,7,+1
Ty Jerome,19:18,3,9,.333,2,4,.500,0,0,,0,1,1,4,0,0,0,2,8,+2
Jaylen Hoard,18:24,4,6,.667,0,0,,1,2,.500,1,6,7,2,0,1,0,1,9,0
Sviatoslav Mykhailiuk,17:41,3,9,.333,1,5,.200,0,0,,0,1,1,2,0,0,0,3,7,+5
Gabriel Deck,16:01,5,7,.714,1,1,1.000,5,6,.833,0,3,3,3,1,0,0,1,16,+7
