Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
HOU,240,.689,.681,.516,.121,17.5,82.4,53.8,66.7,6.2,13.3,7.7,100.0,136.8,93.3
ORL,240,.469,.427,.326,.180,17.6,82.5,46.2,50.0,5.2,4.5,11.1,100.0,93.3,136.8
