Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Collin Sexton,38:51,10,19,.526,2,4,.500,2,2,1.000,1,1,2,2,1,0,6,5,24,-19
Larry Nance,34:10,2,6,.333,0,3,.000,0,0,,0,3,3,3,2,0,0,0,4,-12
Andre Drummond,32:13,5,14,.357,0,1,.000,0,2,.000,4,9,13,4,1,1,1,1,10,-16
Damyean Dotson,29:09,6,10,.600,3,6,.500,1,2,.500,1,0,1,2,1,0,1,2,16,-19
Dante Exum,0:49,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-4
Cedi Osman,38:27,6,14,.429,4,8,.500,2,2,1.000,1,6,7,7,2,1,3,3,18,-10
Thon Maker,17:38,1,2,.500,0,0,,1,2,.500,2,3,5,1,1,1,1,1,3,-6
Lamar Stevens,14:46,2,8,.250,1,2,.500,1,2,.500,0,0,0,0,3,0,1,1,6,-4
Dean Wade,14:42,0,4,.000,0,3,.000,0,0,,0,1,1,0,0,0,0,0,0,-3
JaVale McGee,13:34,1,7,.143,0,1,.000,0,0,,0,2,2,1,0,1,0,1,2,-11
Marques Bolden,5:41,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,0,0,+4
