Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,1,240,32,87,.368,13,43,.302,10,10,1.000,14,29,43,16,8,5,18,22,87
IND,0,240,44,92,.478,9,30,.300,14,18,.778,13,37,50,29,11,5,12,13,111
