Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Damian Lillard,35:46,7,16,.438,2,5,.400,6,6,1.000,2,4,6,4,1,0,5,2,22,-6
CJ McCollum,34:04,8,18,.444,4,10,.400,2,2,1.000,1,2,3,4,1,0,1,3,22,-7
Robert Covington,26:32,1,7,.143,1,5,.200,0,0,,0,1,1,1,2,1,2,1,3,-10
Derrick Jones,21:51,4,4,1.000,1,1,1.000,0,0,,2,4,6,0,0,3,2,2,9,-8
Jusuf Nurkić,20:43,2,8,.250,1,3,.333,0,0,,2,6,8,2,0,1,2,2,5,-7
Gary Trent,24:32,3,9,.333,1,6,.167,0,0,,0,0,0,1,0,0,0,2,7,-24
Carmelo Anthony,21:59,4,11,.364,2,5,.400,0,0,,0,2,2,1,2,0,2,1,10,-13
Enes Kanter,15:22,1,4,.250,0,0,,2,2,1.000,6,3,9,2,0,0,2,3,4,-9
Harry Giles,11:19,1,3,.333,0,1,.000,0,0,,1,4,5,0,2,0,0,2,2,-9
Rodney Hood,10:28,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,2,0,-8
Anfernee Simons,9:04,0,5,.000,0,5,.000,0,0,,0,2,2,1,0,0,1,1,0,-13
CJ Elleby,4:10,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,-3
Nassir Little,4:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-3
