Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
BOS,240,.539,.524,.256,.171,22.0,71.7,48.3,60.0,10.9,11.3,14.5,100.0,103.2,104.3
LAL,240,.520,.494,.369,.226,28.3,78.0,51.7,54.1,8.7,6.6,13.2,100.0,104.3,103.2
