Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jayson Tatum,39:47,.727,.722,.167,.333,0.0,23.6,12.5,14.2,2.6,0.0,16.2,28.8,119,102,10.2
Jaylen Brown,37:57,.704,.737,.211,.105,3.1,0.0,1.5,16.1,1.4,2.4,9.1,26.8,125,111,8.9
Daniel Theis,34:51,.589,.545,.273,.182,10.1,12.0,11.1,4.2,1.5,2.6,14.4,18.5,110,107,1.6
Kemba Walker,28:12,.155,.083,.417,.167,0.0,22.2,11.7,17.8,0.0,3.2,7.2,22.9,50,106,-13.5
Marcus Smart,26:15,.286,.286,.429,.000,0.0,8.0,4.2,35.2,4.0,3.5,12.5,14.2,88,102,1.4
Robert Williams,18:29,1.000,1.000,.000,.000,12.7,28.2,20.9,19.2,5.6,9.8,16.7,15.1,165,86,18.6
Semi Ojeleye,16:11,.000,.000,1.000,.000,0.0,19.3,10.2,7.4,0.0,0.0,50.0,5.8,27,109,-7.0
Jeff Teague,15:21,.333,.333,.000,.000,0.0,6.8,3.6,18.5,3.4,0.0,0.0,18.2,85,106,-3.1
Tristan Thompson,14:36,.266,.000,.000,2.000,24.1,14.3,18.9,8.2,3.6,0.0,34.7,9.2,94,103,-0.3
Aaron Nesmith,8:21,.000,.000,1.000,.000,0.0,12.5,6.6,0.0,0.0,0.0,50.0,22.3,0,110,-31.1
