Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,1,240,42,88,.477,13,34,.382,10,13,.769,10,27,37,27,6,6,13,19,107
ATL,0,240,44,86,.512,17,37,.459,14,16,.875,9,29,38,32,8,6,12,18,119
