Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lauri Markkanen,32:56,.644,.579,.368,.421,3.6,24.3,15.5,15.4,0.0,0.0,8.2,31.8,119,101,3.5
Zach LaVine,31:18,.434,.125,.625,1.000,0.0,0.0,0.0,37.0,4.4,0.0,14.8,18.4,105,98,-0.1
Wendell Carter,26:33,.570,.500,.143,1.143,9.0,16.7,13.5,4.8,8.6,2.9,16.0,20.1,105,83,4.8
Coby White,25:18,.000,.000,.400,.000,0.0,10.5,6.1,17.6,1.8,0.0,16.7,10.1,37,101,-11.4
Patrick Williams,22:35,.500,.500,.200,.000,0.0,19.7,11.3,5.5,0.0,0.0,16.7,11.3,82,102,-8.8
Garrett Temple,28:46,.661,.667,.267,.133,0.0,9.3,5.3,17.9,3.2,2.7,0.0,23.5,127,96,7.3
Otto Porter,23:03,.670,.700,.100,.100,5.2,30.9,19.9,14.7,2.0,0.0,16.1,23.0,107,95,2.1
Thaddeus Young,19:28,.689,.700,.100,.200,6.2,9.1,7.9,28.7,4.7,8.0,8.4,26.0,126,89,13.0
Ryan Arcidiacono,16:55,.515,.500,1.000,.667,0.0,21.0,12.1,35.3,0.0,0.0,34.0,14.8,94,102,-4.8
Daniel Gafford,13:08,.902,1.000,.000,.667,0.0,20.3,11.7,0.0,0.0,11.8,0.0,12.6,174,93,5.8
