Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Lauri Markkanen,32:56,10,19,.526,2,7,.286,7,8,.875,1,9,10,3,0,0,2,2,29,+5
Zach LaVine,31:18,1,8,.125,0,5,.000,8,8,1.000,0,0,0,10,3,0,2,3,10,+11
Wendell Carter,26:33,3,7,.429,1,1,1.000,5,8,.625,2,5,7,1,5,1,2,1,12,-1
Coby White,25:18,0,5,.000,0,2,.000,0,0,,0,3,3,4,1,0,1,1,0,-3
Patrick Williams,22:35,2,5,.400,1,1,1.000,0,0,,0,5,5,1,0,0,1,4,5,0
Garrett Temple,28:46,9,15,.600,2,4,.500,1,2,.500,0,3,3,3,2,1,0,4,21,+14
Otto Porter,23:03,7,10,.700,0,1,.000,0,1,.000,1,8,9,2,1,0,2,1,14,+12
Thaddeus Young,19:28,7,10,.700,0,1,.000,1,2,.500,1,2,3,3,2,2,1,3,15,+13
Ryan Arcidiacono,16:55,1,3,.333,1,3,.333,1,2,.500,0,4,4,5,0,0,2,2,4,+15
Daniel Gafford,13:08,3,3,1.000,0,0,,1,2,.500,0,3,3,0,0,2,0,2,7,+14
