Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHO,240,.626,.602,.410,.241,21.1,80.6,50.0,59.1,11.8,6.8,17.1,100.0,113.5,128.3
BRK,240,.706,.676,.482,.188,19.4,78.9,50.0,74.5,11.8,10.2,16.4,100.0,128.3,113.5
