Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Terry Rozier,40:15,12,21,.571,2,9,.222,1,2,.500,1,5,6,10,1,0,4,0,27,-5
Miles Bridges,38:49,13,18,.722,6,10,.600,1,2,.500,0,9,9,2,2,1,4,4,33,-7
Cody Martin,35:02,2,6,.333,0,1,.000,2,3,.667,3,2,5,5,2,1,3,1,6,-2
Vernon Carey,34:54,9,14,.643,1,2,.500,2,2,1.000,0,6,6,1,0,1,0,5,21,+14
Jalen McDaniels,32:04,3,8,.375,1,4,.250,5,6,.833,1,1,2,1,4,0,4,3,12,-19
Caleb Martin,30:20,3,10,.300,1,5,.200,3,3,1.000,1,4,5,1,1,0,0,2,10,-19
Brad Wanamaker,15:48,1,5,.200,0,2,.000,0,0,,0,1,1,3,1,0,2,1,2,-23
Bismack Biyombo,8:08,0,0,,0,0,,1,2,.500,2,1,3,2,1,0,2,2,1,-18
Grant Riller,2:20,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,+2
Nick Richards,2:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
