Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAL,240,.578,.519,.443,.316,25.6,76.9,51.3,74.3,9.1,6.5,19.6,100.0,105.7,111.8
MIA,240,.621,.549,.352,.563,23.1,74.4,48.7,64.7,12.2,18.2,18.4,100.0,111.8,105.7
