Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,0,240,42,80,.525,19,42,.452,10,20,.500,8,37,45,30,13,7,24,17,113
TOR,1,240,38,89,.427,14,46,.304,9,12,.750,7,28,35,26,10,5,20,22,99
