Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandon Ingram,37:20,.604,.605,.316,.105,0.0,26.3,14.5,48.5,3.7,3.0,13.1,26.1,126,91,9.8
Eric Bledsoe,34:27,.654,.667,.667,.333,0.0,6.3,3.5,24.9,1.3,3.2,22.5,21.9,111,100,0.2
Steven Adams,30:37,.667,.667,.000,.000,8.7,21.4,15.7,13.2,6.0,7.3,0.0,8.3,160,84,9.0
Zion Williamson,29:34,.697,.778,.000,.444,18.0,22.1,20.3,15.9,1.6,3.8,35.8,24.1,97,96,-3.6
Lonzo Ball,28:48,.687,.667,.889,.667,4.6,15.2,10.4,9.4,1.6,7.8,30.0,24.6,98,95,-1.1
J.J. Redick,28:52,.796,.786,.786,.071,0.0,11.3,6.2,5.8,0.0,0.0,6.5,22.8,137,104,3.8
Josh Hart,26:41,.475,.500,.800,.600,5.0,16.4,11.2,4.7,3.5,0.0,24.0,13.3,82,95,-5.5
Nicolò Melli,13:31,.000,.000,.750,.000,0.0,16.1,8.9,16.9,3.4,0.0,20.0,15.7,34,96,-12.6
Jaxson Hayes,6:17,,,,,0.0,0.0,0.0,18.2,0.0,0.0,100.0,6.8,57,106,-9.0
Nickeil Alexander-Walker,3:53,.750,.750,1.000,.000,0.0,28.1,15.5,0.0,0.0,0.0,33.3,32.9,76,101,-5.2
