Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dorian Finney-Smith,35:01,4,7,.571,3,6,.500,0,0,,0,3,3,0,1,0,0,3,11,+12
Kristaps Porziņģis,33:06,6,13,.462,2,5,.400,5,6,.833,1,6,7,4,3,0,0,6,19,+5
Luka Dončić,33:00,10,22,.455,4,11,.364,6,10,.600,2,8,10,9,2,0,3,2,30,+10
Josh Richardson,28:20,4,9,.444,1,3,.333,3,4,.750,1,2,3,2,1,0,1,3,12,-14
Dwight Powell,11:26,3,4,.750,0,0,,0,0,,1,2,3,0,0,0,1,1,6,-2
Jalen Brunson,28:44,8,12,.667,1,2,.500,3,3,1.000,1,2,3,5,0,0,0,0,20,+10
Tim Hardaway,25:53,6,13,.462,3,9,.333,0,0,,1,0,1,2,0,0,1,0,15,+13
Maxi Kleber,13:31,0,3,.000,0,2,.000,0,0,,2,3,5,1,1,1,0,0,0,-1
Willie Cauley-Stein,12:56,3,4,.750,0,0,,2,3,.667,2,2,4,1,0,1,0,6,8,+10
J.J. Redick,12:30,2,5,.400,2,5,.400,0,0,,0,3,3,1,0,0,0,0,6,+4
Nicolò Melli,5:33,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+3
