Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyrie Irving,38:46,12,27,.444,0,4,.000,0,0,,0,2,2,15,2,0,1,3,24,-10
Joe Harris,34:34,5,11,.455,1,4,.250,0,0,,2,4,6,2,0,0,0,1,11,-1
Bruce Brown,30:06,5,7,.714,0,0,,0,0,,1,5,6,1,1,0,0,1,10,+9
LaMarcus Aldridge,26:29,5,10,.500,1,1,1.000,0,0,,0,3,3,1,0,3,1,2,11,-12
Blake Griffin,22:11,4,9,.444,1,4,.250,1,1,1.000,0,8,8,2,0,0,2,1,10,-10
Jeff Green,25:01,7,12,.583,4,6,.667,3,4,.750,0,1,1,2,0,0,0,1,21,0
Landry Shamet,21:52,4,10,.400,3,6,.500,2,2,1.000,1,1,2,1,0,0,0,1,13,-19
Tyler Johnson,14:05,1,2,.500,0,0,,0,0,,0,1,1,1,0,0,0,0,2,-11
Timothé Luwawu-Cabarrot,13:40,1,3,.333,1,3,.333,0,0,,0,2,2,1,0,0,0,2,3,+3
Nicolas Claxton,8:18,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,1,2,0,+2
Chris Chiozza,3:22,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,3,2,+5
Reggie Perry,0:48,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+2
Alize Johnson,0:48,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
