Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Jokić,34:46,8,17,.471,1,5,.200,6,6,1.000,4,12,16,10,0,1,3,2,23,+16
Jamal Murray,34:23,7,15,.467,4,10,.400,7,7,1.000,1,5,6,4,0,0,3,3,25,+27
Monte Morris,30:20,4,9,.444,2,3,.667,0,3,.000,0,3,3,3,0,1,0,1,10,+11
Michael Porter,29:57,3,11,.273,1,7,.143,1,2,.500,0,3,3,1,0,2,1,4,8,+9
Paul Millsap,15:43,4,5,.800,2,3,.667,0,1,.000,0,5,5,2,1,0,0,0,10,+5
Facundo Campazzo,25:46,4,8,.500,3,6,.500,4,5,.800,1,0,1,4,2,0,0,2,15,+10
Zeke Nnaji,23:50,5,7,.714,4,5,.800,2,4,.500,1,2,3,0,1,0,0,1,16,+9
R.J. Hampton,20:23,1,6,.167,0,3,.000,2,2,1.000,0,4,4,1,0,0,1,3,4,+2
JaMychal Green,14:02,1,2,.500,1,2,.500,0,0,,0,2,2,2,2,0,0,5,3,+4
Vlatko Čančar,6:17,2,5,.400,1,3,.333,1,2,.500,1,1,2,0,0,0,1,1,6,-3
Isaiah Hartenstein,3:04,0,0,,0,0,,2,2,1.000,1,1,2,0,0,0,0,2,2,-2
Markus Howard,1:29,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-3
