Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kawhi Leonard,40:24,9,20,.450,1,5,.200,3,3,1.000,2,6,8,7,4,0,1,3,22,+14
Paul George,37:49,5,18,.278,2,6,.333,3,4,.750,2,5,7,4,0,0,4,2,15,+5
Ivica Zubac,34:51,7,8,.875,0,0,,1,2,.500,4,7,11,1,1,0,2,1,15,+9
Marcus Morris,30:34,6,11,.545,2,6,.333,0,0,,1,5,6,4,1,0,2,2,14,+18
Reggie Jackson,25:59,5,11,.455,2,4,.500,0,0,,0,3,3,3,1,0,0,0,12,+22
Nicolas Batum,25:55,4,6,.667,4,6,.667,0,0,,0,7,7,1,0,0,0,1,12,+5
Lou Williams,24:37,5,10,.500,2,4,.500,2,2,1.000,0,1,1,2,2,0,0,2,14,-6
Terance Mann,13:00,0,0,,0,0,,0,0,,0,2,2,0,1,0,0,1,0,-9
Patrick Patterson,6:45,2,2,1.000,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,5,-6
Amir Coffey,0:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
