Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Damian Lillard,31:07,6,14,.429,4,8,.500,7,7,1.000,0,4,4,6,1,0,3,1,23,+32
Robert Covington,29:52,6,12,.500,3,5,.600,0,0,,3,8,11,1,0,2,0,2,15,+33
CJ McCollum,24:40,9,13,.692,2,4,.500,0,0,,0,2,2,4,0,1,1,2,20,+6
Norman Powell,19:58,0,6,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,0,0,+8
Jusuf Nurkić,19:31,4,10,.400,0,0,,3,5,.600,4,6,10,4,1,1,3,2,11,+12
Anfernee Simons,24:16,9,13,.692,9,10,.900,0,0,,2,2,4,4,2,0,0,1,27,+42
Nassir Little,16:53,0,5,.000,0,2,.000,1,2,.500,0,2,2,1,0,0,1,1,1,-11
Carmelo Anthony,16:46,5,6,.833,1,1,1.000,2,2,1.000,0,2,2,2,1,0,0,1,13,+28
Enes Kanter,15:12,6,14,.429,0,0,,0,0,,9,5,14,3,0,1,0,1,12,+25
Harry Giles,9:28,2,5,.400,1,2,.500,0,0,,0,2,2,0,0,0,1,2,5,-20
T.J. Leaf,9:28,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,1,0,2,-20
CJ Elleby,8:32,1,3,.333,0,2,.000,0,0,,0,1,1,0,0,0,2,2,2,-19
Keljin Blevins,7:10,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,0,2,0,-20
Derrick Jones,3:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,+4
Rondae Hollis-Jefferson,3:28,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,0,2,+5
