Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
P.J. Washington,39:24,7,12,.583,3,4,.750,1,1,1.000,2,7,9,1,0,4,3,3,18,-6
Terry Rozier,37:43,8,19,.421,2,6,.333,2,2,1.000,0,5,5,3,1,0,2,1,20,-15
Gordon Hayward,36:56,3,8,.375,0,1,.000,1,1,1.000,2,7,9,10,1,0,4,3,7,-2
LaMelo Ball,33:23,10,18,.556,2,5,.400,4,5,.800,0,5,5,7,1,0,6,5,26,-15
Cody Zeller,11:18,2,2,1.000,0,0,,0,4,.000,0,2,2,0,0,0,0,1,4,-15
Miles Bridges,24:34,3,6,.500,0,2,.000,0,1,.000,3,6,9,2,1,0,0,1,6,-1
Devonte' Graham,22:17,3,8,.375,3,8,.375,3,4,.750,0,2,2,3,2,0,0,1,12,+4
Bismack Biyombo,13:47,3,4,.750,0,0,,1,2,.500,1,1,2,0,0,4,2,3,7,-2
Malik Monk,13:31,0,4,.000,0,2,.000,0,0,,0,1,1,0,0,0,2,0,0,-5
Cody Martin,7:07,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,1,0,0,1,5,+2
