Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
P.J. Washington,39:24,.723,.708,.333,.083,5.4,18.1,11.9,3.8,0.0,9.2,19.4,17.0,113,114,3.6
Terry Rozier,37:43,.503,.474,.316,.105,0.0,13.5,6.9,12.4,1.3,0.0,9.1,25.1,96,119,-4.0
Gordon Hayward,36:56,.415,.375,.125,.125,5.8,19.4,12.7,35.0,1.3,0.0,32.2,14.6,96,117,-2.9
LaMelo Ball,33:23,.644,.611,.278,.278,0.0,15.3,7.8,37.8,1.4,0.0,22.9,34.0,105,118,0.5
Cody Zeller,11:18,.532,1.000,.000,2.000,0.0,18.1,9.2,0.0,0.0,0.0,0.0,14.4,84,120,-6.5
Miles Bridges,24:34,.466,.500,.333,.167,13.0,24.9,19.1,11.1,1.9,0.0,0.0,11.4,121,114,0.5
Devonte' Graham,22:17,.615,.563,1.000,.500,0.0,9.2,4.7,18.7,4.3,0.0,0.0,19.0,134,113,8.2
Bismack Biyombo,13:47,.717,.750,.000,.500,7.7,7.4,7.6,0.0,0.0,26.3,29.1,21.6,96,105,0.0
Malik Monk,13:31,.000,.000,.500,.000,0.0,7.6,3.9,0.0,0.0,0.0,33.3,19.2,0,123,-26.4
Cody Martin,7:07,1.250,1.250,.500,.000,0.0,0.0,0.0,0.0,6.7,0.0,0.0,12.2,250,110,18.1
