Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,0,240,39,85,.459,10,29,.345,6,10,.600,7,36,43,29,2,4,14,12,94
NYK,1,240,42,91,.462,12,27,.444,17,19,.895,9,32,41,27,10,9,4,16,113
