Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jrue Holiday,33:52,.559,.529,.529,.118,3.3,9.0,6.3,27.6,2.6,6.6,14.4,24.2,121,117,1.9
Donte DiVincenzo,33:31,.643,.643,.714,.000,6.7,15.2,11.1,14.0,2.6,0.0,17.6,19.9,120,120,-0.5
Khris Middleton,32:14,.636,.533,.533,.467,0.0,6.3,3.3,10.6,0.0,0.0,5.2,23.3,138,128,-2.3
Giannis Antetokounmpo,28:34,.715,.727,.273,.182,0.0,39.3,20.5,31.3,3.1,3.9,7.8,17.7,152,113,9.1
Brook Lopez,24:26,.968,.938,.250,1.250,13.7,16.7,15.3,5.3,0.0,9.1,7.5,21.6,188,120,10.8
Pat Connaughton,27:44,.438,.438,.750,.000,4.0,29.5,17.3,7.6,0.0,0.0,11.1,12.8,102,125,-6.8
P.J. Tucker,18:44,.750,.750,1.000,.000,6.0,5.5,5.7,15.9,0.0,0.0,33.3,6.3,141,128,-1.8
Bryn Forbes,17:47,1.100,1.100,.800,.000,0.0,17.2,9.0,0.0,2.5,0.0,16.7,13.3,157,120,6.0
Bobby Portis,15:05,.538,.536,.143,.143,37.0,20.3,28.3,11.1,0.0,0.0,11.8,44.0,113,126,-8.1
Jeff Teague,8:03,1.000,1.000,.000,.000,0.0,0.0,0.0,13.2,5.5,0.0,75.0,19.5,51,116,-11.2
