Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,1,240,51,97,.526,23,43,.535,12,14,.857,3,45,48,41,4,6,11,28,137
SAC,0,240,34,90,.378,10,35,.286,28,39,.718,11,41,52,20,5,6,14,20,106
