Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Gary Clark,30:48,.000,.000,1.000,.000,0.0,15.6,6.9,0.0,0.0,3.5,40.0,7.2,0,138,-15.8
Nikola Vučević,29:38,.541,.500,.368,.158,9.5,36.4,21.4,23.1,1.7,0.0,0.0,30.5,119,133,10.1
Cole Anthony,28:06,.476,.429,.214,.286,3.3,4.3,3.8,21.6,3.5,0.0,20.2,31.2,83,133,-6.5
Dwayne Bacon,27:55,.442,.400,.100,.300,0.0,4.3,1.9,6.3,0.0,0.0,8.1,19.6,86,142,-12.2
James Ennis,19:54,.381,.286,.000,.286,4.7,12.1,8.0,16.5,2.5,0.0,11.3,19.8,84,134,-9.4
Jordan Bone,27:31,.438,.438,.625,.000,0.0,8.7,3.8,24.3,0.0,0.0,0.0,12.9,105,141,-6.1
Khem Birch,22:58,.698,.643,.143,.286,8.2,15.7,11.5,16.3,0.0,0.0,0.0,15.2,152,140,2.8
Karim Mané,21:20,.258,.000,.333,.667,0.0,28.1,12.4,6.6,0.0,5.1,34.0,12.2,43,135,-12.4
Terrence Ross,18:22,.278,.278,.444,.000,0.0,6.5,2.9,9.1,2.7,0.0,18.2,26.6,50,135,-18.2
Mohamed Bamba,13:28,.667,.667,.444,.000,14.0,44.6,27.4,0.0,0.0,0.0,0.0,29.7,129,136,7.1
