Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Gary Clark,30:48,0,3,.000,0,3,.000,0,0,,0,4,4,0,0,1,2,1,0,-19
Nikola Vučević,29:38,8,19,.421,3,7,.429,3,3,1.000,3,9,12,3,1,0,0,0,22,-18
Cole Anthony,28:06,6,14,.429,0,3,.000,3,4,.750,1,1,2,3,2,0,4,1,15,-27
Dwayne Bacon,27:55,4,10,.400,0,1,.000,2,3,.667,0,1,1,1,0,0,1,2,10,-21
James Ennis,19:54,2,7,.286,0,0,,2,2,1.000,1,2,3,2,1,0,1,3,6,-7
Jordan Bone,27:31,3,8,.375,1,5,.200,0,0,,0,2,2,4,0,0,0,0,7,-24
Khem Birch,22:58,4,7,.571,1,1,1.000,2,2,1.000,2,3,5,2,0,0,0,1,11,-34
Karim Mané,21:20,0,3,.000,0,1,.000,2,2,1.000,0,5,5,1,0,1,2,0,2,-20
Terrence Ross,18:22,2,9,.222,1,4,.250,0,0,,0,1,1,1,1,0,2,2,5,-31
Mohamed Bamba,13:28,5,9,.556,2,4,.500,0,0,,2,5,7,0,0,0,0,3,12,-9
