Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,1,240,38,91,.418,12,34,.353,15,21,.714,12,43,55,21,6,14,6,25,103
NYK,0,240,36,94,.383,5,22,.227,17,25,.680,16,41,57,19,2,6,11,21,94
