Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Malik Beasley,30:03,.566,.553,.474,.053,3.7,13.9,9.0,15.5,0.0,0.0,13.4,33.2,95,120,-0.2
Anthony Edwards,28:48,.540,.500,.538,.154,0.0,14.5,7.5,18.8,0.0,0.0,6.7,23.0,104,120,0.5
D'Angelo Russell,25:28,.497,.318,.636,.636,0.0,0.0,0.0,25.7,1.9,0.0,12.4,28.1,98,120,-1.9
Ed Davis,22:38,.333,.333,.000,.000,4.9,32.3,19.1,6.5,0.0,0.0,25.0,7.9,72,114,-8.1
Josh Okogie,17:47,.667,.667,.000,.000,0.0,5.9,3.0,18.2,0.0,0.0,25.0,10.0,108,123,-2.7
Jaden McDaniels,24:23,.375,.375,.250,.000,0.0,30.0,15.5,0.0,0.0,2.8,0.0,14.6,72,113,-8.0
Jarred Vanderbilt,23:31,.814,1.000,.000,.800,0.0,22.2,11.5,16.5,2.0,2.9,30.7,18.5,104,111,2.6
Jaylen Nowell,23:24,.465,.389,.556,.444,0.0,4.5,2.3,7.1,0.0,2.9,21.8,26.2,74,121,-10.5
Jake Layman,21:26,.750,.750,.750,.000,5.2,14.6,10.1,0.0,0.0,3.2,0.0,8.3,143,118,2.8
Ricky Rubio,18:15,.333,.333,.000,.000,0.0,11.4,5.9,35.4,2.6,0.0,40.0,24.4,56,115,-14.1
Jordan McLaughlin,4:17,.000,.000,.000,.000,26.1,0.0,12.6,32.0,0.0,0.0,0.0,10.4,88,125,-4.2
