Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Saddiq Bey,32:05,6,15,.400,2,9,.222,6,6,1.000,1,5,6,2,2,0,1,2,20,+5
Jerami Grant,30:09,5,21,.238,3,7,.429,5,5,1.000,1,4,5,2,0,0,2,0,18,+10
Delon Wright,28:01,1,6,.167,0,1,.000,4,4,1.000,0,3,3,8,2,1,0,1,6,+14
Frank Jackson,25:38,7,10,.700,5,5,1.000,4,5,.800,0,2,2,1,1,0,1,0,23,+15
Mason Plumlee,21:32,2,4,.500,0,0,,2,4,.500,5,11,16,1,0,1,1,3,6,+16
Josh Jackson,28:28,7,12,.583,1,3,.333,0,0,,0,2,2,2,1,1,2,2,15,+7
Isaiah Stewart,25:28,5,10,.500,1,2,.500,2,2,1.000,3,6,9,2,1,0,2,3,13,-3
Dennis Smith,18:59,2,3,.667,1,1,1.000,0,0,,0,0,0,5,0,1,2,2,5,-1
Saben Lee,12:13,0,0,,0,0,,2,2,1.000,0,1,1,4,0,0,0,1,2,-1
Tyler Cook,9:06,1,2,.500,0,0,,0,0,,2,3,5,0,0,0,0,0,2,0
Sekou Doumbouya,7:21,1,2,.500,1,1,1.000,0,0,,0,0,0,1,0,0,2,3,3,+3
Deividas Sirvydis,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
