Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Saddiq Bey,32:05,.567,.467,.600,.400,3.5,17.0,10.3,10.7,3.1,0.0,5.4,25.3,121,101,1.9
Jerami Grant,30:09,.388,.310,.333,.238,3.7,14.5,9.1,11.0,0.0,0.0,7.9,36.4,86,108,-10.9
Delon Wright,28:01,.387,.167,.167,.667,0.0,11.7,5.9,38.8,3.5,3.1,0.0,12.1,130,98,4.3
Frank Jackson,25:38,.943,.950,.500,.500,0.0,8.5,4.3,7.8,1.9,0.0,7.6,22.4,160,105,15.8
Mason Plumlee,21:32,.521,.500,.000,1.000,25.9,55.7,41.0,6.9,0.0,4.0,14.8,13.7,125,97,-2.2
Josh Jackson,28:28,.625,.625,.250,.000,0.0,7.7,3.9,13.4,1.7,3.0,14.3,21.4,105,103,-0.3
Isaiah Stewart,25:28,.597,.550,.200,.200,13.1,25.7,19.5,13.7,1.9,0.0,15.5,22.0,116,101,-0.2
Dennis Smith,18:59,.833,.833,.333,.000,0.0,0.0,0.0,39.6,0.0,4.5,40.0,11.5,119,107,1.1
Saben Lee,12:13,1.136,,,,0.0,8.9,4.5,42.5,0.0,0.0,0.0,3.1,243,109,3.1
Tyler Cook,9:06,.500,.500,.000,.000,24.5,36.0,30.3,0.0,0.0,0.0,0.0,9.6,141,104,0.3
Sekou Doumbouya,7:21,.750,.750,.500,.000,0.0,0.0,0.0,21.4,0.0,0.0,50.0,23.7,72,110,-13.5
Deividas Sirvydis,1:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111,-7.1
