Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DET,240,.581,.518,.341,.329,27.9,84.1,56.3,75.7,7.2,7.1,11.8,100.0,116.5,103.1
HOU,240,.526,.494,.364,.182,15.9,72.1,43.7,53.8,7.2,7.1,12.0,100.0,103.1,116.5
