Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,240,.631,.582,.308,.440,31.7,80.6,54.5,62.5,6.7,3.1,10.0,100.0,130.4,134.2
IND,240,.696,.667,.301,.204,19.4,68.3,45.5,58.2,5.7,11.1,11.4,100.0,134.2,130.4
