Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Edwards,34:05,3,14,.214,0,7,.000,1,2,.500,0,3,3,4,2,1,1,0,7,-13
Malik Beasley,33:16,5,16,.313,3,9,.333,0,0,,1,4,5,1,0,1,1,0,13,-2
Karl-Anthony Towns,30:30,8,13,.615,1,3,.333,2,2,1.000,4,9,13,4,0,2,5,4,19,-6
Ricky Rubio,26:00,2,6,.333,1,4,.250,2,3,.667,0,3,3,4,1,0,3,2,7,-2
Jarred Vanderbilt,17:27,2,4,.500,0,0,,0,0,,0,3,3,1,0,1,1,2,4,-4
Jaden McDaniels,30:33,2,5,.400,2,5,.400,2,3,.667,1,5,6,1,0,2,1,4,8,-1
Jordan McLaughlin,22:00,5,8,.625,0,2,.000,1,1,1.000,0,2,2,7,1,0,0,1,11,-3
Naz Reid,17:30,2,8,.250,0,3,.000,0,0,,0,4,4,2,0,1,0,4,4,+1
Jake Layman,13:14,3,4,.750,2,2,1.000,0,0,,0,3,3,0,1,1,1,3,8,+14
Jaylen Nowell,8:23,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-7
Josh Okogie,7:02,0,3,.000,0,2,.000,0,0,,0,1,1,0,1,0,0,2,0,-2
