Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ben Simmons,26:21,4,7,.571,0,0,,3,4,.750,0,2,2,3,2,0,3,3,11,-14
Tobias Harris,25:59,6,13,.462,0,2,.000,0,0,,0,3,3,2,2,2,2,1,12,-29
Seth Curry,24:01,3,10,.300,2,7,.286,0,0,,0,0,0,1,0,0,2,1,8,-19
Danny Green,22:59,2,5,.400,2,5,.400,2,2,1.000,0,4,4,3,1,1,0,0,8,-22
Dwight Howard,19:55,4,7,.571,0,0,,2,2,1.000,3,4,7,1,0,0,0,3,10,-20
Matisse Thybulle,27:08,3,6,.500,2,4,.500,0,0,,1,3,4,1,1,0,0,0,8,+5
Mike Scott,23:48,3,7,.429,3,7,.429,0,0,,0,7,7,0,2,1,0,1,9,+13
Shake Milton,21:34,4,8,.500,1,2,.500,1,1,1.000,0,2,2,4,1,0,4,3,10,+2
Furkan Korkmaz,19:09,2,7,.286,0,4,.000,2,2,1.000,0,0,0,2,3,2,0,0,6,+6
Tyrese Maxey,15:45,4,9,.444,1,3,.333,4,4,1.000,0,2,2,1,0,0,0,1,13,+15
Paul Reed,6:43,0,2,.000,0,0,,0,0,,1,1,2,0,2,0,0,4,0,+6
Rayjon Tucker,3:19,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+6
Isaiah Joe,3:19,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,+6
