Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Naz Reid,32:06,.571,.571,.429,.000,6.4,28.6,17.5,11.6,3.0,0.0,12.5,11.0,121,106,-0.8
Malik Beasley,31:42,.786,.778,.444,.056,3.2,16.1,9.7,6.1,1.5,0.0,0.0,25.7,155,112,11.7
Anthony Edwards,31:34,.470,.464,.214,.143,0.0,19.4,9.7,9.0,0.0,2.2,0.0,20.8,102,112,-4.5
D'Angelo Russell,31:19,.460,.425,.350,.200,0.0,6.5,3.3,24.9,0.0,6.6,0.0,30.6,106,110,1.5
Josh Okogie,24:27,.375,.375,.750,.000,4.2,12.5,8.4,0.0,0.0,5.6,42.9,12.6,50,110,-12.4
Ricky Rubio,27:41,.400,.400,.100,.000,0.0,25.8,12.9,33.7,1.7,0.0,16.7,19.1,92,110,-6.9
Jaden McDaniels,18:00,.750,.750,.500,.000,0.0,5.7,2.8,13.2,0.0,3.8,0.0,4.9,167,112,-0.7
Jaylen Nowell,16:26,.506,.444,.333,.222,6.2,0.0,3.1,0.0,2.9,0.0,0.0,26.5,110,112,-0.5
Jarred Vanderbilt,15:54,.500,.500,.000,.000,25.7,45.0,35.3,15.1,0.0,4.3,50.0,11.1,107,105,-3.3
Jake Layman,10:51,.619,.563,.500,.250,0.0,0.0,0.0,0.0,4.4,6.3,18.4,44.2,95,102,0.7
