Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zion Williamson,37:17,.560,.471,.000,.471,14.3,15.1,14.7,31.4,5.0,0.0,22.6,28.8,106,94,6.4
Eric Bledsoe,34:07,.589,.545,.455,.182,5.2,8.3,6.7,17.6,0.0,0.0,7.8,15.3,125,107,-0.1
Lonzo Ball,33:37,.666,.630,.565,.174,0.0,16.8,8.2,24.5,1.4,0.0,10.8,33.4,118,102,11.9
Brandon Ingram,25:18,.433,.433,.333,.000,0.0,11.2,5.4,32.1,3.7,0.0,0.0,24.0,104,98,5.2
Steven Adams,23:41,.129,.000,.000,.667,3.8,27.8,15.4,10.4,0.0,5.1,0.0,6.6,70,100,-4.5
Jaxson Hayes,23:54,.571,.571,.000,.000,7.4,27.6,17.2,0.0,1.9,5.0,0.0,11.8,124,95,0.9
James Johnson,23:27,.444,.400,.400,.800,3.8,16.1,9.7,11.7,2.0,5.1,12.9,13.4,95,97,-2.2
Naji Marshall,23:15,.506,.444,.222,.222,7.6,20.2,13.8,13.4,2.0,0.0,9.2,18.9,109,99,-1.1
James Nunnally,8:44,.000,.000,1.000,.000,0.0,21.6,10.5,28.2,0.0,0.0,0.0,9.3,54,104,-8.1
Kira Lewis,6:40,.000,.000,.200,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0,109,-37.5
