Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,1,240,39,97,.402,12,30,.400,18,22,.818,14,43,57,28,10,3,12,9,108
GSW,0,240,39,93,.419,20,53,.377,5,7,.714,8,40,48,22,7,9,18,17,103
