Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
CJ McCollum,25:38,8,14,.571,4,8,.500,0,0,,1,3,4,4,1,1,1,1,20,+43
Damian Lillard,25:23,6,15,.400,3,7,.429,1,1,1.000,1,2,3,6,3,0,3,1,16,+42
Robert Covington,24:08,2,6,.333,1,3,.333,0,0,,2,4,6,0,1,1,1,3,5,+35
Norman Powell,24:05,6,13,.462,2,5,.400,1,2,.500,2,2,4,1,3,0,0,1,15,+36
Jusuf Nurkić,17:49,3,5,.600,0,1,.000,3,3,1.000,0,7,7,4,2,0,0,1,9,+22
Enes Kanter,29:46,6,13,.462,0,0,,0,0,,6,11,17,4,1,1,2,4,12,+23
Nassir Little,23:55,5,7,.714,2,4,.500,1,1,1.000,1,7,8,2,0,0,1,1,13,+12
Anfernee Simons,22:32,5,11,.455,3,8,.375,3,3,1.000,0,1,1,2,0,0,0,3,16,+8
Harry Giles,15:50,4,5,.800,3,3,1.000,1,2,.500,1,1,2,1,0,0,1,2,12,+8
CJ Elleby,15:50,2,8,.250,0,4,.000,1,2,.500,1,2,3,0,2,0,0,1,5,+8
Carmelo Anthony,15:04,4,7,.571,2,3,.667,0,0,,0,1,1,1,0,0,0,0,10,+3
